2021-02-12,Canada,Alberta,128235.0,"",128235,"",""
2021-02-13,Canada,Alberta,128540.0,"",128540,"",""
2021-02-14,Canada,Alberta,128824.0,"",128824,"",""
2021-02-15,Canada,Alberta,129075.0,"",129075,"",""
2021-02-16,Canada,Alberta,129338.0,"",129338,"",""
2021-02-17,Canada,Alberta,129615.0,"",129615,"",""
2021-02-18,Canada,Alberta,130030.0,"",130030,"",""
2021-02-19,Canada,Alberta,130355.0,"",130355,"",""
2021-02-20,Canada,Alberta,130735.0,"",130735,"",""
2021-02-21,Canada,Alberta,131063.0,"",131063,"",""
2021-02-22,Canada,Alberta,131336.0,"",131336,"",""
2021-02-23,Canada,Alberta,131603.0,"",131603,"",""
2021-02-24,Canada,Alberta,132033.0,"",132033,"",""
2021-02-25,Canada,Alberta,132432.0,"",132432,"",""
2021-02-26,Canada,Alberta,132788.0,"",132788,"",""
2021-02-27,Canada,Alberta,133203.0,"",133203,"",""
2021-02-28,Canada,Alberta,133504.0,"",133504,"",""
2021-03-01,Canada,Alberta,133795.0,"",133795,"",""
2021-03-02,Canada,Alberta,134052.0,"",134052,"",""
2021-03-03,Canada,Alberta,134454.0,"",134454,"",""
2021-03-04,Canada,Alberta,134785.0,"",134785,"",""
2021-03-05,Canada,Alberta,135196.0,"",135196,"",""
2021-03-06,Canada,Alberta,135537.0,"",135537,"",""
2021-03-07,Canada,Alberta,135837.0,"",135841,"",""
