2020-12-03,Canada,Northwest Territories,15.0,"",15,"",""
2020-12-04,Canada,Northwest Territories,15.0,"",15,"",""
2020-12-05,Canada,Northwest Territories,15.0,"",15,"",""
2020-12-06,Canada,Northwest Territories,15.0,"",15,"",""
2020-12-07,Canada,Northwest Territories,15.0,"",15,"",""
2020-12-08,Canada,Northwest Territories,15.0,"",15,"",""
2020-12-09,Canada,Northwest Territories,15.0,"",15,"",""
2020-12-10,Canada,Northwest Territories,15.0,"",15,"",""
2020-12-11,Canada,Northwest Territories,20.0,"",20,"",""
2020-12-12,Canada,Northwest Territories,20.0,"",21,"",""
2020-12-13,Canada,Northwest Territories,20.0,"",21,"",""
2020-12-14,Canada,Northwest Territories,21.0,"",21,"",""
2020-12-15,Canada,Northwest Territories,22.0,"",22,"",""
2020-12-16,Canada,Northwest Territories,22.0,"",22,"",""
2020-12-17,Canada,Northwest Territories,23.0,"",23,"",""
2020-12-18,Canada,Northwest Territories,24.0,"",24,"",""
2020-12-19,Canada,Northwest Territories,24.0,"",24,"",""
2020-12-20,Canada,Northwest Territories,24.0,"",24,"",""
2020-12-21,Canada,Northwest Territories,24.0,"",24,"",""
2020-12-22,Canada,Northwest Territories,24.0,"",24,"",""
2020-12-23,Canada,Northwest Territories,24.0,"",24,"",""
2020-12-24,Canada,Northwest Territories,24.0,"",24,"",""
2020-12-25,Canada,Northwest Territories,24.0,"",24,"",""
2020-12-26,Canada,Northwest Territories,24.0,"",24,"",""
