2020-09-16,Canada,Quebec,65857.0,"",65857,"",""
2020-09-17,Canada,Quebec,66356.0,"",66356,"",""
2020-09-18,Canada,Quebec,66653.0,"",66653,"",""
2020-09-19,Canada,Quebec,67080.0,"",67080,"",""
2020-09-20,Canada,Quebec,67542.0,"",67542,"",""
2020-09-21,Canada,Quebec,68128.0,"",68128,"",""
2020-09-22,Canada,Quebec,68617.0,"",68617,"",""
2020-09-23,Canada,Quebec,69088.0,"",69088,"",""
2020-09-24,Canada,Quebec,69670.0,"",69670,"",""
2020-09-25,Canada,Quebec,70307.0,"",70307,"",""
2020-09-26,Canada,Quebec,71005.0,"",71005,"",""
2020-09-27,Canada,Quebec,71901.0,"",71901,"",""
2020-09-28,Canada,Quebec,72651.0,"",72651,"",""
2020-09-29,Canada,Quebec,73450.0,"",73450,"",""
2020-09-30,Canada,Quebec,74288.0,"",74288,"",""
2020-10-01,Canada,Quebec,75221.0,"",75221,"",""
2020-10-02,Canada,Quebec,76273.0,"",76273,"",""
2020-10-03,Canada,Quebec,77380.0,"",77380,"",""
2020-10-04,Canada,Quebec,78459.0,"",78459,"",""
2020-10-05,Canada,Quebec,79650.0,"",79650,"",""
2020-10-06,Canada,Quebec,81014.0,"",81014,"",""
2020-10-07,Canada,Quebec,81914.0,"",81914,"",""
2020-10-08,Canada,Quebec,82992.0,"",82992,"",""
2020-10-09,Canada,Quebec,84094.0,"",84094,"",""
