2020-09-15,Canada,Nova Scotia,1086.0,"",1086,"",""
2020-09-16,Canada,Nova Scotia,1086.0,"",1086,"",""
2020-09-17,Canada,Nova Scotia,1086.0,"",1086,"",""
2020-09-18,Canada,Nova Scotia,1086.0,"",1086,"",""
2020-09-19,Canada,Nova Scotia,1086.0,"",1086,"",""
2020-09-20,Canada,Nova Scotia,1086.0,"",1086,"",""
2020-09-21,Canada,Nova Scotia,1086.0,"",1086,"",""
2020-09-22,Canada,Nova Scotia,1087.0,"",1087,"",""
2020-09-23,Canada,Nova Scotia,1087.0,"",1087,"",""
2020-09-24,Canada,Nova Scotia,1087.0,"",1087,"",""
2020-09-25,Canada,Nova Scotia,1087.0,"",1087,"",""
2020-09-26,Canada,Nova Scotia,1087.0,"",1087,"",""
2020-09-27,Canada,Nova Scotia,1087.0,"",1087,"",""
2020-09-28,Canada,Nova Scotia,1087.0,"",1087,"",""
2020-09-29,Canada,Nova Scotia,1087.0,"",1087,"",""
2020-09-30,Canada,Nova Scotia,1088.0,"",1088,"",""
2020-10-01,Canada,Nova Scotia,1088.0,"",1088,"",""
2020-10-02,Canada,Nova Scotia,1089.0,"",1089,"",""
2020-10-03,Canada,Nova Scotia,1089.0,"",1089,"",""
2020-10-04,Canada,Nova Scotia,1089.0,"",1089,"",""
2020-10-05,Canada,Nova Scotia,1089.0,"",1089,"",""
2020-10-06,Canada,Nova Scotia,1089.0,"",1089,"",""
2020-10-07,Canada,Nova Scotia,1089.0,"",1089,"",""
2020-10-08,Canada,Nova Scotia,1089.0,"",1089,"",""
