2020-06-15,Canada,Alberta,7453.0,"",7453,"",""
2020-06-16,Canada,Alberta,7482.0,"",7482,"",""
2020-06-17,Canada,Alberta,7530.0,"",7530,"",""
2020-06-18,Canada,Alberta,7579.0,"",7579,"",""
2020-06-19,Canada,Alberta,7625.0,"",7625,"",""
2020-06-20,Canada,Alberta,7673.0,"",7673,"",""
2020-06-21,Canada,Alberta,7704.0,"",7704,"",""
2020-06-22,Canada,Alberta,7736.0,"",7736,"",""
2020-06-23,Canada,Alberta,7781.0,"",7781,"",""
2020-06-24,Canada,Alberta,7825.0,"",7825,"",""
2020-06-25,Canada,Alberta,7851.0,"",7851,"",""
2020-06-26,Canada,Alberta,7888.0,"",7888,"",""
2020-06-27,Canada,Alberta,7957.0,"",7957,"",""
2020-06-28,Canada,Alberta,7996.0,"",7996,"",""
2020-06-29,Canada,Alberta,8067.0,"",8067,"",""
2020-06-30,Canada,Alberta,8108.0,"",8108,"",""
2020-07-01,Canada,Alberta,8108.0,"",8108,"",""
2020-07-02,Canada,Alberta,8202.0,"",8202,"",""
2020-07-03,Canada,Alberta,8259.0,"",8259,"",""
2020-07-04,Canada,Alberta,8259.0,"",8259,"",""
2020-07-05,Canada,Alberta,8259.0,"",8259,"",""
2020-07-06,Canada,Alberta,8389.0,"",8389,"",""
2020-07-07,Canada,Alberta,8436.0,"",8436,"",""
2020-07-08,Canada,Alberta,8482.0,"",8482,"",""
