2021-02-08,Canada,Manitoba,30289.0,"",30289,"",""
2021-02-09,Canada,Manitoba,30360.0,"",30360,"",""
2021-02-10,Canada,Manitoba,30417.0,"",30417,"",""
2021-02-11,Canada,Manitoba,30507.0,"",30507,"",""
2021-02-12,Canada,Manitoba,30588.0,"",30588,"",""
2021-02-13,Canada,Manitoba,30687.0,"",30687,"",""
2021-02-14,Canada,Manitoba,30766.0,"",30765,"",""
2021-02-15,Canada,Manitoba,30766.0,"",30836,"",""
2021-02-16,Canada,Manitoba,30932.0,"",30931,"",""
2021-02-17,Canada,Manitoba,31007.0,"",31006,"",""
2021-02-18,Canada,Manitoba,31145.0,"",31143,"",""
2021-02-19,Canada,Manitoba,31235.0,"",31235,"",""
2021-02-20,Canada,Manitoba,31329.0,"",31329,"",""
2021-02-21,Canada,Manitoba,31386.0,"",31386,"",""
2021-02-22,Canada,Manitoba,31483.0,"",31475,"",""
2021-02-23,Canada,Manitoba,31551.0,"",31545,"",""
2021-02-24,Canada,Manitoba,31590.0,"",31587,"",""
2021-02-25,Canada,Manitoba,31657.0,"",31657,"",""
2021-02-26,Canada,Manitoba,31721.0,"",31719,"",""
2021-02-27,Canada,Manitoba,31809.0,"",31809,"",""
2021-02-28,Canada,Manitoba,31859.0,"",31859,"",""
2021-03-01,Canada,Manitoba,31894.0,"",31894,"",""
2021-03-02,Canada,Manitoba,31950.0,"",31950,"",""
2021-03-03,Canada,Manitoba,32000.0,"",32000,"",""
