2020-12-17,Canada,Ontario,152898.0,"",148967,"",""
2020-12-18,Canada,Ontario,155180.0,"",151257,"",""
2020-12-19,Canada,Ontario,157749.0,"",153614,"",""
2020-12-20,Canada,Ontario,159871.0,"",155930,"",""
2020-12-21,Canada,Ontario,162052.0,"",158053,"",""
2020-12-22,Canada,Ontario,164318.0,"",160255,"",""
2020-12-23,Canada,Ontario,166802.0,"",162663,"",""
2020-12-24,Canada,Ontario,169137.0,"",165110,"",""
2020-12-25,Canada,Ontario,169694.0,"",167269,"",""
2020-12-26,Canada,Ontario,171892.0,"",169411,"",""
2020-12-27,Canada,Ontario,173655.0,"",171416,"",""
2020-12-28,Canada,Ontario,176814.0,"",173355,"",""
2020-12-29,Canada,Ontario,179198.0,"",175908,"",""
2020-12-30,Canada,Ontario,183104.0,"",178831,"",""
2020-12-31,Canada,Ontario,186355.0,"",182159,"",""
2021-01-01,Canada,Ontario,187344.0,"",184635,"",""
2021-01-02,Canada,Ontario,191035.0,"",187998,"",""
2021-01-03,Canada,Ontario,195368.0,"",190962,"",""
2021-01-04,Canada,Ontario,198929.0,"",194232,"",""
2021-01-05,Canada,Ontario,202085.0,"",197585,"",""
2021-01-06,Canada,Ontario,205283.0,"",201076,"",""
2021-01-07,Canada,Ontario,208691.0,"",204595,"",""
2021-01-08,Canada,Ontario,212962.0,"",208394,"",""
2021-01-09,Canada,Ontario,216674.0,"",211837,"",""
