2020-09-20,Canada,Alberta,16381.0,"",16381,"",""
2020-09-21,Canada,Alberta,16739.0,"",16739,"",""
2020-09-22,Canada,Alberta,16889.0,"",16889,"",""
2020-09-23,Canada,Alberta,17032.0,"",17032,"",""
2020-09-24,Canada,Alberta,17190.0,"",17190,"",""
2020-09-25,Canada,Alberta,17343.0,"",17343,"",""
2020-09-26,Canada,Alberta,17343.0,"",17343,"",""
2020-09-27,Canada,Alberta,17343.0,"",17343,"",""
2020-09-28,Canada,Alberta,17749.0,"",17749,"",""
2020-09-29,Canada,Alberta,17909.0,"",17909,"",""
2020-09-30,Canada,Alberta,18062.0,"",18062,"",""
2020-10-01,Canada,Alberta,18235.0,"",18235,"",""
2020-10-02,Canada,Alberta,18357.0,"",18357,"",""
2020-10-03,Canada,Alberta,18357.0,"",18357,"",""
2020-10-04,Canada,Alberta,18357.0,"",18357,"",""
2020-10-05,Canada,Alberta,18935.0,"",18935,"",""
2020-10-06,Canada,Alberta,19211.0,"",19211,"",""
2020-10-07,Canada,Alberta,19354.0,"",19354,"",""
2020-10-08,Canada,Alberta,19718.0,"",19718,"",""
2020-10-09,Canada,Alberta,19995.0,"",19995,"",""
2020-10-10,Canada,Alberta,19995.0,"",19995,"",""
2020-10-11,Canada,Alberta,19995.0,"",19995,"",""
2020-10-12,Canada,Alberta,19995.0,"",19995,"",""
2020-10-13,Canada,Alberta,20956.0,"",20956,"",""
