2020-12-09,Canada,Newfoundland and Labrador,353.0,"",353,"",""
2020-12-10,Canada,Newfoundland and Labrador,354.0,"",354,"",""
2020-12-11,Canada,Newfoundland and Labrador,355.0,"",355,"",""
2020-12-12,Canada,Newfoundland and Labrador,358.0,"",358,"",""
2020-12-13,Canada,Newfoundland and Labrador,358.0,"",358,"",""
2020-12-14,Canada,Newfoundland and Labrador,358.0,"",359,"",""
2020-12-15,Canada,Newfoundland and Labrador,359.0,"",359,"",""
2020-12-16,Canada,Newfoundland and Labrador,364.0,"",364,"",""
2020-12-17,Canada,Newfoundland and Labrador,367.0,"",367,"",""
2020-12-18,Canada,Newfoundland and Labrador,372.0,"",372,"",""
2020-12-19,Canada,Newfoundland and Labrador,380.0,"",380,"",""
2020-12-20,Canada,Newfoundland and Labrador,382.0,"",382,"",""
2020-12-21,Canada,Newfoundland and Labrador,382.0,"",382,"",""
2020-12-22,Canada,Newfoundland and Labrador,383.0,"",383,"",""
2020-12-23,Canada,Newfoundland and Labrador,384.0,"",384,"",""
2020-12-24,Canada,Newfoundland and Labrador,384.0,"",384,"",""
2020-12-25,Canada,Newfoundland and Labrador,384.0,"",384,"",""
2020-12-26,Canada,Newfoundland and Labrador,384.0,"",384,"",""
2020-12-27,Canada,Newfoundland and Labrador,387.0,"",387,"",""
2020-12-28,Canada,Newfoundland and Labrador,389.0,"",389,"",""
2020-12-29,Canada,Newfoundland and Labrador,390.0,"",390,"",""
2020-12-30,Canada,Newfoundland and Labrador,390.0,"",390,"",""
2020-12-31,Canada,Newfoundland and Labrador,390.0,"",390,"",""
2021-01-01,Canada,Newfoundland and Labrador,390.0,"",390,"",""
