2020-12-21,Canada,Manitoba,23025.0,"",23025,"",""
2020-12-22,Canada,Manitoba,23180.0,"",23180,"",""
2020-12-23,Canada,Manitoba,23381.0,"",23381,"",""
2020-12-24,Canada,Manitoba,23624.0,"",23624,"",""
2020-12-25,Canada,Manitoba,23624.0,"",23624,"",""
2020-12-26,Canada,Manitoba,23624.0,"",23624,"",""
2020-12-27,Canada,Manitoba,24145.0,"",24145,"",""
2020-12-28,Canada,Manitoba,24252.0,"",24252,"",""
2020-12-29,Canada,Manitoba,24385.0,"",24385,"",""
2020-12-30,Canada,Manitoba,24513.0,"",24513,"",""
2020-12-31,Canada,Manitoba,24700.0,"",24700,"",""
2021-01-01,Canada,Manitoba,24700.0,"",24700,"",""
2021-01-02,Canada,Manitoba,25026.0,"",25026,"",""
2021-01-03,Canada,Manitoba,25126.0,"",25126,"",""
2021-01-04,Canada,Manitoba,25244.0,"",25244,"",""
2021-01-05,Canada,Manitoba,25374.0,"",25374,"",""
2021-01-06,Canada,Manitoba,25541.0,"",25534,"",""
2021-01-07,Canada,Manitoba,25742.0,"",25741,"",""
2021-01-08,Canada,Manitoba,25963.0,"",25963,"",""
2021-01-09,Canada,Manitoba,26166.0,"",26166,"",""
2021-01-10,Canada,Manitoba,26316.0,"",26317,"",""
2021-01-11,Canada,Manitoba,26450.0,"",26448,"",""
2021-01-12,Canada,Manitoba,26540.0,"",26537,"",""
2021-01-13,Canada,Manitoba,26695.0,"",26693,"",""
2021-01-14,Canada,Manitoba,26954.0,"",26954,"",""
