2020-07-11,Canada,British Columbia,3053.0,"",3053,"",""
2020-07-12,Canada,British Columbia,3053.0,"",3053,"",""
2020-07-13,Canada,British Columbia,3053.0,"",3115,"",""
2020-07-14,Canada,British Columbia,3128.0,"",3128,"",""
2020-07-15,Canada,British Columbia,3149.0,"",3149,"",""
2020-07-16,Canada,British Columbia,3170.0,"",3170,"",""
2020-07-17,Canada,British Columbia,3198.0,"",3198,"",""
2020-07-18,Canada,British Columbia,3198.0,"",3198,"",""
2020-07-19,Canada,British Columbia,3198.0,"",3198,"",""
2020-07-20,Canada,British Columbia,3300.0,"",3300,"",""
2020-07-21,Canada,British Columbia,3328.0,"",3328,"",""
2020-07-22,Canada,British Columbia,3328.0,"",3362,"",""
2020-07-23,Canada,British Columbia,3392.0,"",3392,"",""
2020-07-24,Canada,British Columbia,3392.0,"",3419,"",""
2020-07-25,Canada,British Columbia,3419.0,"",3419,"",""
2020-07-26,Canada,British Columbia,3419.0,"",3419,"",""
2020-07-27,Canada,British Columbia,3500.0,"",3500,"",""
2020-07-28,Canada,British Columbia,3523.0,"",3523,"",""
2020-07-29,Canada,British Columbia,3562.0,"",3562,"",""
2020-07-30,Canada,British Columbia,3591.0,"",3591,"",""
2020-07-31,Canada,British Columbia,3641.0,"",3641,"",""
2020-08-01,Canada,British Columbia,3641.0,"",3641,"",""
2020-08-02,Canada,British Columbia,3641.0,"",3641,"",""
2020-08-03,Canada,British Columbia,3641.0,"",3641,"",""
