2021-03-05,Canada,Quebec,291175.0,"",291175,"",""
2021-03-06,Canada,Quebec,291924.0,"",291924,"",""
2021-03-07,Canada,Quebec,292631.0,"",292631,"",""
2021-03-08,Canada,Quebec,293210.0,"",293210,"",""
2021-03-09,Canada,Quebec,293860.0,"",293860,"",""
2021-03-10,Canada,Quebec,294652.0,"",294652,"",""
2021-03-11,Canada,Quebec,295390.0,"",295390,"",""
2021-03-12,Canada,Quebec,296143.0,"",296129,"",""
2021-03-13,Canada,Quebec,296918.0,"",296918,"",""
2021-03-14,Canada,Quebec,297592.0,"",297592,"",""
2021-03-15,Canada,Quebec,298186.0,"",298186,"",""
2020-03-11,Canada,Saskatchewan,0.0,"",0,"",""
2020-03-12,Canada,Saskatchewan,0.0,"",0,"",""
2020-03-13,Canada,Saskatchewan,2.0,"",0,"",""
2020-03-14,Canada,Saskatchewan,2.0,"",0,"",""
2020-03-15,Canada,Saskatchewan,2.0,"",0,"",""
2020-03-16,Canada,Saskatchewan,7.0,"",1,"",""
2020-03-17,Canada,Saskatchewan,7.0,"",2,"",""
2020-03-18,Canada,Saskatchewan,8.0,"",2,"",""
2020-03-19,Canada,Saskatchewan,16.0,"",8,"",""
2020-03-20,Canada,Saskatchewan,20.0,"",8,"",""
2020-03-21,Canada,Saskatchewan,26.0,"",25,"",""
2020-03-22,Canada,Saskatchewan,52.0,"",33,"",""
2020-03-23,Canada,Saskatchewan,66.0,"",65,"",""
